,trading_day,component,lag_length,aic
6,292,7.0,1.0,-0.4127416537114853
7,292,8.0,1.0,-0.4261034851169623
8,292,9.0,1.0,-0.4750135752939288
9,292,10.0,1.0,-0.5100249990831782
10,292,11.0,1.0,-0.47223706518126174
11,292,12.0,1.0,-0.4902024513973402
12,292,13.0,1.0,-0.49510906848396874
13,292,14.0,3.0,-0.42593549835011735
14,292,15.0,2.0,-0.5214814642737878
15,292,16.0,2.0,-0.4806295514878923
16,292,17.0,1.0,-0.49634010647382365
17,292,18.0,2.0,-0.4657908404864727
18,292,19.0,2.0,-0.4944689077447716
19,292,20.0,9.0,-0.534366527411648
20,292,21.0,1.0,-0.5042835324634841
21,292,22.0,1.0,-0.4638732721508628
22,292,23.0,1.0,-0.3876534701258362
23,292,24.0,1.0,-0.4063551828320555
24,292,25.0,2.0,-0.44103877605736996
